ID,label
50384,55
50385,80
50386,60
50387,9
50388,29
50389,94
50390,64
50391,97
50392,29
50393,56
50394,86
50395,36
50396,95
50397,27
50398,97
50399,15
50400,17
50401,34
50402,1
50403,38
50404,68
50405,6
50406,39
50407,64
50408,67
50409,79
50410,9
50411,1
50412,89
50413,2
50414,68
50415,44
50416,20
50417,42
50418,52
50419,50
50420,8
50421,4
50422,12
50423,11
50424,44
50425,86
50426,85
50427,44
50428,59
50429,66
50430,59
50431,67
50432,11
50433,23
50434,31
50435,9
50436,71
50437,72
50438,5
50439,52
50440,95
50441,49
50442,60
50443,47
50444,74
50445,61
50446,11
50447,4
50448,55
50449,29
50450,22
50451,30
50452,45
50453,3
50454,10
50455,2
50456,5
50457,44
50458,53
50459,92
50460,78
50461,43
50462,13
50463,1
50464,86
50465,88
50466,43
50467,43
50468,20
50469,70
50470,1
50471,40
50472,95
50473,2
50474,27
50475,26
50476,98
50477,88
50478,80
50479,35
50480,70
50481,87
50482,14
50483,29
50484,91
50485,73
50486,63
50487,76
50488,18
50489,27
50490,93
50491,65
50492,44
50493,79
50494,12
50495,45
50496,35
50497,30
50498,22
50499,81
50500,90
50501,79
50502,89
50503,26
50504,78
50505,52
50506,27
50507,14
50508,13
50509,62
50510,92
50511,90
50512,27
50513,72
50514,56
50515,19
50516,11
50517,95
50518,81
50519,26
50520,82
50521,39
50522,64
50523,59
50524,87
50525,64
50526,35
50527,14
50528,42
50529,4
50530,23
50531,88
50532,24
50533,31
50534,48
50535,48
50536,77
50537,18
50538,91
50539,66
50540,29
50541,72
50542,62
50543,99
50544,86
50545,10
50546,77
50547,92
50548,32
50549,7
50550,26
50551,98
50552,14
50553,0
50554,85
50555,38
50556,83
50557,80
50558,21
50559,28
50560,10
50561,65
50562,72
50563,51
50564,28
50565,34
50566,20
50567,86
50568,77
50569,48
50570,25
50571,77
50572,75
50573,94
50574,57
50575,9
50576,48
50577,81
50578,21
50579,88
50580,33
50581,1
50582,84
50583,73
50584,35
50585,45
50586,91
50587,20
50588,80
50589,61
50590,52
50591,46
50592,74
50593,22
50594,87
50595,30
50596,23
50597,85
50598,67
50599,17
50600,93
50601,71
50602,55
50603,23
50604,2
50605,61
50606,64
50607,82
50608,86
50609,27
50610,2
50611,61
50612,69
50613,55
50614,41
50615,5
50616,0
50617,96
50618,70
50619,82
50620,38
50621,75
50622,89
50623,47
50624,70
50625,85
50626,21
50627,96
50628,69
50629,72
50630,30
50631,52
50632,99
50633,80
50634,76
50635,93
50636,75
50637,96
50638,51
50639,15
50640,37
50641,3
50642,97
50643,51
50644,8
50645,46
50646,0
50647,39
50648,2
50649,12
50650,91
50651,12
50652,21
50653,4
50654,44
50655,19
50656,75
50657,9
50658,22
50659,13
50660,6
50661,21
50662,61
50663,4
50664,16
50665,61
50666,84
50667,65
50668,75
50669,41
50670,99
50671,87
50672,21
50673,62
50674,11
50675,4
50676,70
50677,9
50678,63
50679,30
50680,94
50681,41
50682,64
50683,3
50684,46
50685,67
50686,41
50687,5
50688,63
50689,2
50690,24
50691,61
50692,49
50693,34
50694,73
50695,48
50696,68
50697,42
50698,61
50699,52
50700,85
50701,58
50702,75
50703,29
50704,6
50705,24
50706,35
50707,2
50708,53
50709,15
50710,17
50711,41
50712,11
50713,67
50714,52
50715,44
50716,11
50717,31
50718,40
50719,94
50720,93
50721,19
50722,71
50723,85
50724,55
50725,15
50726,63
50727,14
50728,76
50729,84
50730,7
50731,82
50732,22
50733,95
50734,90
50735,67
50736,1
50737,14
50738,64
50739,2
50740,41
50741,78
50742,35
50743,99
50744,27
50745,61
50746,57
50747,67
50748,99
50749,8
50750,36
50751,29
50752,75
50753,69
50754,67
50755,99
50756,56
50757,42
50758,85
50759,96
50760,93
50761,57
50762,84
50763,85
50764,34
50765,34
50766,40
50767,90
50768,66
50769,96
50770,45
50771,99
50772,29
50773,49
50774,12
50775,37
50776,1
50777,78
50778,67
50779,68
50780,86
50781,71
50782,97
50783,9
50784,95
50785,24
50786,65
50787,95
50788,3
50789,7
50790,23
50791,77
50792,34
50793,34
50794,37
50795,50
50796,49
50797,97
50798,92
50799,95
50800,16
50801,5
50802,53
50803,12
50804,14
50805,76
50806,19
50807,79
50808,51
50809,66
50810,69
50811,10
50812,72
50813,23
50814,86
50815,30
50816,54
50817,40
50818,84
50819,44
50820,40
50821,27
50822,32
50823,23
50824,31
50825,24
50826,11
50827,89
50828,40
50829,77
50830,6
50831,77
50832,66
50833,5
50834,77
50835,67
50836,30
50837,17
50838,77
50839,52
50840,95
50841,42
50842,14
50843,67
50844,13
50845,9
50846,82
50847,52
50848,4
50849,42
50850,31
50851,63
50852,48
50853,95
50854,74
50855,56
50856,79
50857,42
50858,88
50859,4
50860,6
50861,61
50862,85
50863,12
50864,17
50865,1
50866,99
50867,33
50868,91
50869,34
50870,21
50871,59
50872,65
50873,79
50874,30
50875,13
50876,39
50877,54
50878,46
50879,66
50880,9
50881,31
50882,49
50883,18
50884,7
50885,24
50886,4
50887,82
50888,83
50889,9
50890,71
50891,33
50892,35
50893,80
50894,18
50895,4
50896,44
50897,33
50898,22
50899,26
50900,91
50901,29
50902,7
50903,11
50904,74
50905,16
50906,62
50907,83
50908,86
50909,73
50910,35
50911,36
50912,31
50913,56
50914,16
50915,84
50916,67
50917,17
50918,77
50919,8
50920,86
50921,45
50922,38
50923,46
50924,52
50925,5
50926,34
50927,53
50928,38
50929,45
50930,32
50931,29
50932,74
50933,65
50934,27
50935,34
50936,85
50937,57
50938,38
50939,51
50940,28
50941,14
50942,97
50943,37
50944,98
50945,67
50946,11
50947,90
50948,40
50949,38
50950,73
50951,21
50952,59
50953,52
50954,87
50955,43
50956,85
50957,99
50958,23
50959,15
50960,60
50961,44
50962,29
50963,84
50964,68
50965,61
50966,45
50967,73
50968,3
50969,57
50970,15
50971,46
50972,5
50973,17
50974,71
50975,88
50976,40
50977,70
50978,50
50979,26
50980,49
50981,17
50982,94
50983,82
50984,76
50985,78
50986,61
50987,29
50988,9
50989,49
50990,44
50991,13
50992,23
50993,60
50994,34
50995,12
50996,26
50997,65
50998,54
50999,27
51000,0
51001,75
51002,1
51003,94
51004,67
51005,30
51006,57
51007,36
51008,60
51009,9
51010,71
51011,9
51012,60
51013,79
51014,56
51015,45
51016,39
51017,61
51018,57
51019,66
51020,33
51021,22
51022,10
51023,45
51024,53
51025,60
51026,88
51027,30
51028,97
51029,92
51030,4
51031,63
51032,22
51033,17
51034,54
51035,51
51036,83
51037,65
51038,81
51039,62
51040,17
51041,55
51042,14
51043,79
51044,13
51045,43
51046,97
51047,17
51048,77
51049,70
51050,12
51051,56
51052,66
51053,31
51054,29
51055,8
51056,91
51057,19
51058,73
51059,39
51060,65
51061,45
51062,84
51063,91
51064,42
51065,17
51066,98
51067,22
51068,16
51069,58
51070,99
51071,57
51072,73
51073,24
51074,2
51075,67
51076,43
51077,89
51078,18
51079,21
51080,14
51081,51
51082,62
51083,88
51084,8
51085,69
51086,84
51087,58
51088,76
51089,55
51090,61
51091,26
51092,1
51093,22
51094,31
51095,26
51096,97
51097,94
51098,72
51099,42
51100,87
51101,88
51102,40
51103,48
51104,45
51105,91
51106,98
51107,13
51108,18
51109,45
51110,27
51111,61
51112,16
51113,77
51114,63
51115,87
51116,35
51117,59
51118,57
51119,22
51120,46
51121,18
51122,38
51123,87
51124,74
51125,2
51126,71
51127,75
51128,53
51129,91
51130,6
51131,12
51132,50
51133,72
51134,8
51135,1
51136,25
51137,51
51138,88
51139,47
51140,61
51141,96
51142,59
51143,46
51144,4
51145,68
51146,70
51147,5
51148,1
51149,86
51150,83
51151,2
51152,15
51153,28
51154,52
51155,64
51156,90
51157,36
51158,66
51159,26
51160,62
51161,11
51162,78
51163,65
51164,52
51165,89
51166,70
51167,56
51168,66
51169,51
51170,31
51171,16
51172,37
51173,94
51174,62
51175,26
51176,24
51177,25
51178,69
51179,81
51180,92
51181,23
51182,46
51183,16
51184,89
51185,90
51186,48
51187,78
51188,16
51189,80
51190,72
51191,97
51192,31
51193,54
51194,20
51195,41
51196,17
51197,35
51198,3
51199,4
51200,29
51201,52
51202,23
51203,89
51204,98
51205,38
51206,56
51207,39
51208,75
51209,7
51210,82
51211,0
51212,23
51213,19
51214,17
51215,31
51216,40
51217,66
51218,56
51219,10
51220,8
51221,38
51222,6
51223,40
51224,42
51225,26
51226,15
51227,85
51228,59
51229,17
51230,7
51231,70
51232,98
51233,5
51234,21
51235,57
51236,35
51237,86
51238,69
51239,88
51240,39
51241,51
51242,72
51243,14
51244,42
51245,71
51246,95
51247,4
51248,70
51249,98
51250,69
51251,58
51252,43
51253,14
51254,23
51255,9
51256,62
51257,48
51258,51
51259,28
51260,22
51261,95
51262,20
51263,92
51264,62
51265,44
51266,69
51267,12
51268,8
51269,64
51270,71
51271,19
51272,69
51273,45
51274,69
51275,21
51276,93
51277,31
51278,65
51279,10
51280,34
51281,49
51282,88
51283,20
51284,6
51285,25
51286,99
51287,65
51288,48
51289,36
51290,26
51291,22
51292,85
51293,26
51294,17
51295,37
51296,12
51297,43
51298,42
51299,39
51300,45
51301,31
51302,29
51303,47
51304,82
51305,23
51306,64
51307,81
51308,27
51309,90
51310,29
51311,22
51312,57
51313,64
51314,23
51315,12
51316,24
51317,84
51318,35
51319,73
51320,9
51321,19
51322,50
51323,94
51324,74
51325,15
51326,90
51327,84
51328,77
51329,77
51330,76
51331,3
51332,3
51333,28
51334,53
51335,54
51336,9
51337,84
51338,32
51339,18
51340,21
51341,2
51342,30
51343,18
51344,51
51345,75
51346,42
51347,68
51348,52
51349,30
51350,96
51351,20
51352,99
51353,3
51354,42
51355,15
51356,12
51357,62
51358,1
51359,7
51360,49
51361,52
51362,29
51363,65
51364,26
51365,12
51366,80
51367,58
51368,76
51369,11
51370,30
51371,60
51372,35
51373,71
51374,87
51375,75
51376,42
51377,55
51378,55
51379,0
51380,0
51381,97
51382,4
51383,84
51384,95
51385,57
51386,93
51387,5
51388,38
51389,15
51390,51
51391,84
51392,23
51393,19
51394,52
51395,41
51396,10
51397,11
51398,35
51399,13
51400,27
51401,94
51402,47
51403,44
51404,6
51405,1
51406,12
51407,11
51408,41
51409,28
51410,19
51411,76
51412,18
51413,37
51414,80
51415,19
51416,26
51417,54
51418,95
51419,53
51420,57
51421,19
51422,68
51423,36
51424,10
51425,46
51426,4
51427,45
51428,49
51429,28
51430,38
51431,68
51432,19
51433,19
51434,78
51435,49
51436,70
51437,67
51438,16
51439,97
51440,49
51441,56
51442,47
51443,0
51444,61
51445,11
51446,17
51447,68
51448,0
51449,9
51450,52
51451,31
51452,61
51453,87
51454,3
51455,61
51456,38
51457,97
51458,96
51459,44
51460,47
51461,80
51462,9
51463,43
51464,83
51465,62
51466,32
51467,99
51468,37
51469,15
51470,19
51471,55
51472,75
51473,90
51474,76
51475,81
51476,22
51477,11
51478,13
51479,98
51480,32
51481,0
51482,79
51483,99
51484,13
51485,23
51486,17
51487,49
51488,90
51489,98
51490,25
51491,44
51492,94
51493,55
51494,22
51495,29
51496,67
51497,54
51498,49
51499,53
51500,76
51501,76
51502,52
51503,3
51504,56
51505,65
51506,71
51507,28
51508,83
51509,81
51510,50
51511,15
51512,41
51513,97
51514,2
51515,89
51516,83
51517,69
51518,42
51519,91
51520,25
51521,39
51522,74
51523,56
51524,18
51525,59
51526,61
51527,17
51528,74
51529,74
51530,65
51531,33
51532,13
51533,63
51534,75
51535,81
51536,76
51537,27
51538,9
51539,6
51540,25
51541,16
51542,8
51543,24
51544,50
51545,10
51546,83
51547,24
51548,75
51549,73
51550,87
51551,68
51552,72
51553,58
51554,29
51555,82
51556,64
51557,64
51558,88
51559,92
51560,79
51561,82
51562,11
51563,60
51564,59
51565,51
51566,69
51567,98
51568,41
51569,45
51570,83
51571,13
51572,3
51573,16
51574,63
51575,80
51576,23
51577,90
51578,55
51579,65
51580,0
51581,12
51582,83
51583,18
51584,69
51585,29
51586,18
51587,70
51588,60
51589,18
51590,1
51591,9
51592,22
51593,28
51594,87
51595,19
51596,81
51597,47
51598,93
51599,26
51600,17
51601,96
51602,87
51603,21
51604,82
51605,69
51606,50
51607,11
51608,37
51609,50
51610,59
51611,93
51612,78
51613,25
51614,86
51615,43
51616,96
51617,9
51618,97
51619,76
51620,93
51621,36
51622,52
51623,21
51624,63
51625,73
51626,3
51627,30
51628,10
51629,27
51630,18
51631,8
51632,51
51633,58
51634,60
51635,16
51636,19
51637,99
51638,70
51639,25
51640,15
51641,94
51642,22
51643,62
51644,98
51645,56
51646,32
51647,32
51648,13
51649,19
51650,66
51651,60
51652,57
51653,10
51654,2
51655,46
51656,5
51657,95
51658,45
51659,8
51660,91
51661,85
51662,13
51663,92
51664,5
51665,6
51666,5
51667,65
51668,4
51669,42
51670,99
51671,34
51672,74
51673,68
51674,86
51675,95
51676,66
51677,71
51678,99
51679,17
51680,58
51681,37
51682,67
51683,87
51684,22
51685,4
51686,45
51687,17
51688,71
51689,62
51690,60
51691,70
51692,44
51693,22
51694,17
51695,46
51696,86
51697,39
51698,42
51699,58
51700,48
51701,15
51702,89
51703,60
51704,19
51705,45
51706,46
51707,99
51708,2
51709,51
51710,63
51711,71
51712,51
51713,84
51714,92
51715,73
51716,35
51717,67
51718,93
51719,97
51720,94
51721,10
51722,63
51723,76
51724,27
51725,11
51726,95
51727,13
51728,72
51729,18
51730,92
51731,80
51732,42
51733,77
51734,54
51735,0
51736,47
51737,73
51738,32
51739,41
51740,47
51741,60
51742,85
51743,91
51744,30
51745,57
51746,35
51747,89
51748,13
51749,54
51750,48
51751,36
51752,13
51753,54
51754,94
51755,58
51756,66
51757,47
51758,1
51759,34
51760,44
51761,5
51762,39
51763,45
51764,87
51765,41
51766,51
51767,84
51768,37
51769,20
51770,83
51771,36
51772,6
51773,54
51774,12
51775,23
51776,28
51777,42
51778,19
51779,8
51780,60
51781,12
51782,7
51783,8
51784,96
51785,94
51786,42
51787,80
51788,86
51789,23
51790,20
51791,3
51792,88
51793,0
51794,72
51795,86
51796,4
51797,89
51798,78
51799,31
51800,77
51801,81
51802,12
51803,45
51804,14
51805,73
51806,59
51807,98
51808,41
51809,96
51810,21
51811,67
51812,69
51813,75
51814,1
51815,8
51816,42
51817,35
51818,13
51819,65
51820,24
51821,93
51822,41
51823,92
51824,21
51825,66
51826,7
51827,97
51828,40
51829,54
51830,35
51831,69
51832,51
51833,46
51834,84
51835,36
51836,63
51837,27
51838,3
51839,11
51840,23
51841,83
51842,36
51843,70
51844,60
51845,52
51846,5
51847,44
51848,36
51849,69
51850,56
51851,91
51852,34
51853,21
51854,81
51855,4
51856,7
51857,10
51858,75
51859,78
51860,0
51861,96
51862,43
51863,21
51864,18
51865,39
51866,7
51867,24
51868,2
51869,82
51870,15
51871,73
51872,70
51873,90
51874,41
51875,99
51876,26
51877,74
51878,76
51879,54
51880,68
51881,31
51882,84
51883,85
51884,41
51885,21
51886,42
51887,27
51888,98
51889,60
51890,88
51891,63
51892,46
51893,91
51894,37
51895,96
51896,90
51897,48
51898,45
51899,95
51900,0
51901,17
51902,8
51903,73
51904,72
51905,52
51906,81
51907,32
51908,16
51909,82
51910,31
51911,20
51912,91
51913,88
51914,9
51915,25
51916,54
51917,52
51918,38
51919,79
51920,16
51921,69
51922,80
51923,37
51924,19
51925,73
51926,43
51927,88
51928,97
51929,49
51930,37
51931,4
51932,29
51933,53
51934,59
51935,78
51936,48
51937,5
51938,0
51939,22
51940,62
51941,81
51942,37
51943,39
51944,60
51945,44
51946,35
51947,30
51948,77
51949,9
51950,76
51951,73
51952,1
51953,44
51954,86
51955,73
51956,33
51957,7
51958,61
51959,23
51960,80
51961,63
51962,75
51963,73
51964,29
51965,16
51966,36
51967,70
51968,79
51969,1
51970,73
51971,65
51972,24
51973,28
51974,94
51975,20
51976,23
51977,52
51978,12
51979,7
51980,7
51981,27
51982,62
51983,67
51984,45
51985,13
51986,11
51987,54
51988,51
51989,23
51990,90
51991,43
51992,94
51993,21
51994,24
51995,76
51996,25
51997,5
51998,56
51999,50
52000,84
52001,58
52002,1
52003,64
52004,94
52005,24
52006,17
52007,95
52008,45
52009,13
52010,2
52011,87
52012,33
52013,8
52014,86
52015,2
52016,98
52017,10
52018,74
52019,96
52020,77
52021,36
52022,88
52023,35
52024,76
52025,87
52026,5
52027,5
52028,16
52029,39
52030,38
52031,58
52032,83
52033,98
52034,44
52035,77
52036,3
52037,31
52038,83
52039,43
52040,70
52041,82
52042,6
52043,53
52044,30
52045,25
52046,34
52047,71
52048,22
52049,3
52050,7
52051,34
52052,95
52053,74
52054,78
52055,21
52056,71
52057,26
52058,50
52059,86
52060,10
52061,20
52062,68
52063,72
52064,94
52065,80
52066,4
52067,34
52068,43
52069,38
52070,66
52071,66
52072,34
52073,67
52074,84
52075,39
52076,75
52077,35
52078,55
52079,88
52080,47
52081,80
52082,66
52083,96
52084,37
52085,37
52086,87
52087,59
52088,99
52089,67
52090,27
52091,35
52092,56
52093,39
52094,96
52095,20
52096,73
52097,50
52098,94
52099,19
52100,87
52101,97
52102,92
52103,6
52104,80
52105,50
52106,91
52107,20
52108,7
52109,38
52110,61
52111,0
52112,71
52113,42
52114,87
52115,58
52116,6
52117,85
52118,54
52119,72
52120,16
52121,13
52122,10
52123,2
52124,99
52125,66
52126,6
52127,30
52128,85
52129,69
52130,99
52131,74
52132,23
52133,84
52134,28
52135,11
52136,21
52137,41
52138,40
52139,79
52140,50
52141,77
52142,30
52143,51
52144,46
52145,90
52146,44
52147,65
52148,84
52149,41
52150,14
52151,35
52152,61
52153,73
52154,63
52155,57
52156,15
52157,99
52158,43
52159,36
52160,75
52161,81
52162,60
52163,6
52164,72
52165,77
52166,30
52167,15
52168,18
52169,45
52170,55
52171,0
52172,72
52173,8
52174,37
52175,59
52176,12
52177,38
52178,41
52179,60
52180,96
52181,34
52182,62
52183,23
52184,61
52185,76
52186,43
52187,0
52188,18
52189,78
52190,98
52191,44
52192,79
52193,47
52194,2
52195,99
52196,14
52197,39
52198,78
52199,51
52200,19
52201,77
52202,48
52203,45
52204,10
52205,4
52206,76
52207,98
52208,99
52209,11
52210,38
52211,69
52212,84
52213,80
52214,62
52215,17
52216,0
52217,41
52218,81
52219,49
52220,86
52221,96
52222,69
52223,41
52224,26
52225,21
52226,62
52227,66
52228,7
52229,33
52230,12
52231,76
52232,49
52233,29
52234,79
52235,48
52236,4
52237,14
52238,29
52239,84
52240,69
52241,51
52242,6
52243,15
52244,34
52245,42
52246,7
52247,97
52248,4
52249,97
52250,4
52251,37
52252,6
52253,76
52254,93
52255,83
52256,87
52257,85
52258,52
52259,7
52260,19
52261,78
52262,74
52263,83
52264,51
52265,95
52266,94
52267,98
52268,52
52269,29
52270,31
52271,62
52272,7
52273,29
52274,6
52275,95
52276,20
52277,16
52278,46
52279,5
52280,76
52281,9
52282,49
52283,64
52284,81
52285,69
52286,98
52287,20
52288,71
52289,69
52290,13
52291,24
52292,35
52293,50
52294,62
52295,1
52296,17
52297,73
52298,82
52299,36
52300,45
52301,28
52302,37
52303,19
52304,31
52305,52
52306,15
52307,44
52308,78
52309,94
52310,36
52311,97
52312,55
52313,51
52314,4
52315,22
52316,68
52317,77
52318,29
52319,43
52320,70
52321,20
52322,6
52323,25
52324,21
52325,19
52326,35
52327,19
52328,93
52329,82
52330,58
52331,30
52332,90
52333,70
52334,30
52335,18
52336,58
52337,13
52338,56
52339,97
52340,45
52341,89
52342,19
52343,74
52344,92
52345,9
52346,83
52347,67
52348,69
52349,89
52350,16
52351,82
52352,87
52353,1
52354,2
52355,52
52356,42
52357,67
52358,59
52359,49
52360,25
52361,24
52362,46
52363,83
52364,32
52365,43
52366,3
52367,3
52368,28
52369,29
52370,84
52371,53
52372,85
52373,96
52374,27
52375,21
52376,40
52377,5
52378,8
52379,77
52380,95
52381,63
52382,26
52383,62
52384,76
52385,77
52386,88
52387,32
52388,12
52389,80
52390,44
52391,2
52392,67
52393,64
52394,90
52395,62
52396,84
52397,31
52398,94
52399,6
52400,36
52401,47
52402,97
52403,45
52404,67
52405,34
52406,42
52407,23
52408,68
52409,58
52410,40
52411,85
52412,1
52413,15
52414,21
52415,21
52416,30
52417,84
52418,69
52419,85
52420,41
52421,70
52422,89
52423,54
52424,79
52425,73
52426,66
52427,77
52428,14
52429,25
52430,51
52431,18
52432,89
52433,31
52434,93
52435,51
52436,43
52437,98
52438,30
52439,50
52440,21
52441,53
52442,30
52443,97
52444,94
52445,77
52446,82
52447,40
52448,6
52449,95
52450,50
52451,78
52452,54
52453,91
52454,32
52455,82
52456,74
52457,23
52458,17
52459,43
52460,56
52461,73
52462,81
52463,8
52464,14
52465,27
52466,82
52467,41
52468,41
52469,60
52470,26
52471,15
52472,94
52473,59
52474,8
52475,31
52476,20
52477,87
52478,46
52479,18
52480,35
52481,46
52482,27
52483,80
52484,68
52485,26
52486,41
52487,74
52488,13
52489,36
52490,69
52491,39
52492,80
52493,61
52494,46
52495,47
52496,66
52497,24
52498,76
52499,13
52500,78
52501,9
52502,89
52503,61
52504,42
52505,81
52506,95
52507,17
52508,98
52509,56
52510,71
52511,23
52512,46
52513,81
52514,70
52515,4
52516,1
52517,4
52518,68
52519,96
52520,30
52521,91
52522,20
52523,82
52524,3
52525,97
52526,95
52527,20
52528,94
52529,19
52530,36
52531,78
52532,67
52533,25
52534,42
52535,55
52536,30
52537,84
52538,12
52539,22
52540,28
52541,42
52542,4
52543,44
52544,10
52545,3
52546,82
52547,19
52548,77
52549,95
52550,96
52551,43
52552,16
52553,3
52554,25
52555,76
52556,33
52557,5
52558,92
52559,29
52560,2
52561,92
52562,93
52563,42
52564,77
52565,37
52566,46
52567,65
52568,84
52569,64
52570,28
52571,89
52572,56
52573,68
52574,11
52575,39
52576,30
52577,19
52578,90
52579,63
52580,5
52581,94
52582,80
52583,49
52584,59
52585,61
52586,52
52587,55
52588,48
52589,97
52590,30
52591,44
52592,96
52593,90
52594,87
52595,25
52596,58
52597,49
52598,53
52599,39
52600,94
52601,76
52602,32
52603,50
52604,21
52605,99
52606,76
52607,53
52608,89
52609,5
52610,98
52611,43
52612,1
52613,3
52614,65
52615,18
52616,16
52617,52
52618,83
52619,8
52620,51
52621,6
52622,76
52623,42
52624,0
52625,0
52626,29
52627,3
52628,87
52629,48
52630,13
52631,27
52632,85
52633,23
52634,81
52635,16
52636,87
52637,13
52638,65
52639,84
52640,79
52641,61
52642,93
52643,37
52644,27
52645,4
52646,55
52647,18
52648,12
52649,24
52650,1
52651,41
52652,70
52653,94
52654,84
52655,2
52656,15
52657,86
52658,94
52659,10
52660,8
52661,27
52662,73
52663,39
52664,57
52665,90
52666,7
52667,32
52668,53
52669,57
52670,21
52671,24
52672,82
52673,22
52674,99
52675,86
52676,85
52677,57
52678,23
52679,23
52680,24
52681,90
52682,15
52683,98
52684,84
52685,46
52686,16
52687,15
52688,74
52689,24
52690,60
52691,70
52692,3
52693,11
52694,94
52695,97
52696,18
52697,97
52698,84
52699,94
52700,87
52701,87
52702,14
52703,10
52704,33
52705,38
52706,97
52707,27
52708,70
52709,43
52710,71
52711,69
52712,69
52713,9
52714,4
52715,32
52716,17
52717,62
52718,10
52719,6
52720,9
52721,75
52722,72
52723,1
52724,18
52725,41
52726,68
52727,98
52728,61
52729,19
52730,45
52731,63
52732,26
52733,26
52734,48
52735,85
52736,79
52737,17
52738,91
52739,53
52740,91
52741,30
52742,66
52743,37
52744,60
52745,12
52746,85
52747,81
52748,1
52749,16
52750,66
52751,75
52752,52
52753,0
52754,90
52755,10
52756,97
52757,96
52758,34
52759,79
52760,76
52761,54
52762,38
52763,5
52764,42
52765,64
52766,94
52767,19
52768,77
52769,20
52770,22
52771,83
52772,68
52773,54
52774,80
52775,60
52776,74
52777,71
52778,65
52779,70
52780,7
52781,93
52782,64
52783,14
52784,22
52785,56
52786,12
52787,55
52788,38
52789,0
52790,51
52791,72
52792,35
52793,7
52794,30
52795,73
52796,98
52797,43
52798,23
52799,14
52800,56
52801,14
52802,97
52803,14
52804,77
52805,40
52806,33
52807,74
52808,50
52809,70
52810,46
52811,3
52812,73
52813,5
52814,75
52815,45
52816,51
52817,41
52818,2
52819,98
52820,29
52821,12
52822,58
52823,2
52824,58
52825,13
52826,12
52827,73
52828,73
52829,41
52830,51
52831,1
52832,77
52833,86
52834,90
52835,75
52836,51
52837,7
52838,32
52839,39
52840,98
52841,54
52842,97
52843,50
52844,73
52845,69
52846,23
52847,11
52848,39
52849,18
52850,19
52851,30
52852,19
52853,14
52854,11
52855,21
52856,60
52857,69
52858,70
52859,48
52860,4
52861,11
52862,92
52863,12
52864,15
52865,67
52866,8
52867,88
52868,13
52869,55
52870,86
52871,87
52872,26
52873,22
52874,63
52875,74
52876,79
52877,18
52878,12
52879,50
52880,81
52881,18
52882,27
52883,44
52884,14
52885,4
52886,7
52887,97
52888,76
52889,92
52890,54
52891,18
52892,49
52893,32
52894,69
52895,58
52896,91
52897,12
52898,78
52899,17
52900,45
52901,56
52902,56
52903,10
52904,67
52905,50
52906,22
52907,73
52908,77
52909,67
52910,24
52911,0
52912,18
52913,1
52914,79
52915,14
52916,12
52917,99
52918,21
52919,69
52920,91
52921,88
52922,8
52923,67
52924,0
52925,68
52926,67
52927,83
52928,39
52929,28
52930,48
52931,98
52932,14
52933,46
52934,18
52935,31
52936,77
52937,34
52938,93
52939,52
52940,16
52941,32
52942,86
52943,39
52944,17
52945,1
52946,24
52947,28
52948,78
52949,6
52950,64
52951,12
52952,75
52953,4
52954,66
52955,35
52956,8
52957,58
52958,15
52959,8
52960,6
52961,57
52962,37
52963,57
52964,42
52965,91
52966,43
52967,96
52968,69
52969,33
52970,10
52971,94
52972,73
52973,41
52974,14
52975,54
52976,25
52977,19
52978,3
52979,99
52980,95
52981,91
52982,5
52983,36
52984,72
52985,45
52986,74
52987,1
52988,17
52989,21
52990,35
52991,64
52992,11
52993,43
52994,70
52995,64
52996,61
52997,96
52998,5
52999,78
53000,44
53001,89
53002,26
53003,98
53004,65
53005,87
53006,83
53007,61
53008,33
53009,59
53010,2
53011,44
53012,96
53013,54
53014,89
53015,62
53016,47
53017,5
53018,52
53019,5
53020,35
53021,73
53022,78
53023,18
53024,1
53025,52
53026,7
53027,69
53028,69
53029,23
53030,29
53031,95
53032,59
53033,17
53034,72
53035,53
53036,21
53037,18
53038,63
53039,1
53040,78
53041,90
53042,90
53043,32
53044,80
53045,17
53046,75
53047,61
53048,40
53049,38
53050,32
53051,64
53052,26
53053,94
53054,57
53055,20
53056,13
53057,85
53058,80
53059,40
53060,67
53061,10
53062,21
53063,73
53064,20
53065,54
53066,97
53067,68
53068,71
53069,65
53070,40
53071,18
53072,98
53073,5
53074,61
53075,70
53076,93
53077,2
53078,3
53079,44
53080,73
53081,75
53082,79
53083,96
53084,99
53085,43
53086,42
53087,87
53088,1
53089,52
53090,62
53091,23
53092,93
53093,72
53094,64
53095,79
53096,69
53097,43
53098,90
53099,95
53100,57
53101,66
53102,96
53103,24
53104,15
53105,93
53106,81
53107,1
53108,29
53109,51
53110,47
53111,41
53112,70
53113,39
53114,63
53115,31
53116,87
53117,81
53118,52
53119,27
53120,24
53121,53
53122,59
53123,14
53124,88
53125,23
53126,24
53127,53
53128,69
53129,79
53130,88
53131,51
53132,76
53133,63
53134,23
53135,11
53136,62
53137,78
53138,67
53139,53
53140,62
53141,23
53142,82
53143,50
53144,32
53145,73
53146,76
53147,21
53148,24
53149,11
53150,48
53151,86
53152,38
53153,38
53154,43
53155,29
53156,18
53157,21
53158,0
53159,42
53160,53
53161,60
53162,9
53163,19
53164,84
53165,13
53166,55
53167,49
53168,3
53169,99
53170,28
53171,3
53172,61
53173,43
53174,81
53175,54
53176,0
53177,5
53178,90
53179,52
53180,69
53181,84
53182,43
